measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Meningitis,Ambient particulate matter pollution,Rate,2013,0.016701877773879065,0.024890360888937844,0.01066297939501646
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2013,0.06411691146658186,0.09396883217694411,0.041452694921246175
Deaths,Global,Both,All Ages,Lower respiratory infections,Ambient particulate matter pollution,Rate,2015,4.532916884164935,6.181396385390325,3.2134762367843734
Deaths,Global,Both,All Ages,Neonatal preterm birth,Ambient particulate matter pollution,Rate,2013,0.785395407843664,1.052107498479586,0.5659604378120211
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2013,0.00187284623541816,0.002579955263599541,0.0013384086285899513
Deaths,Global,Both,All Ages,Neonatal encephalopathy due to birth asphyxia and trauma,Ambient particulate matter pollution,Rate,2013,0.5655915156657186,0.8106421618429333,0.37066294030938624
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2013,0.1863302219684473,0.26832592903215735,0.12481431087676438
Deaths,Global,Both,All Ages,Other neonatal disorders,Ambient particulate matter pollution,Rate,2015,0.4373856430313837,0.6033530563667039,0.306023646356628
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2016,0.049251798954139656,0.07294283903059713,0.03112567965558928
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2013,0.07843763183416089,0.10998668669765399,0.05288777655284565
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2016,0.0018029741055433162,0.0025058566783569963,0.0012816755997821863
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2014,7.140171662439619,8.412505290529475,5.6933800994829635
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2013,3.643618046741776,4.597694995495728,2.687030393879617
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2014,3.7022663477776265,4.670716306213766,2.7172477581787375
Deaths,Global,Both,All Ages,Ischemic stroke,Ambient particulate matter pollution,Rate,2015,6.289180514946467,7.261774390807464,5.161015050233437
Deaths,Global,Both,All Ages,Subarachnoid hemorrhage,Ambient particulate matter pollution,Rate,2015,0.8749582145114401,1.076781265542135,0.6756729789954945
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Ambient particulate matter pollution,Rate,2016,0.18184328667712313,0.2608856379293438,0.12064003354306231
Deaths,Global,Both,All Ages,Hemolytic disease and other neonatal jaundice,Ambient particulate matter pollution,Rate,2016,0.06793153459704004,0.09326985975179232,0.046355687223156035
Deaths,Global,Both,All Ages,Intracerebral hemorrhage,Ambient particulate matter pollution,Rate,2016,7.076411483888226,8.376703381316252,5.657804465809915
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2017,2.3474835077798404,3.087358626232429,1.6405452412087453
Deaths,Global,Both,All Ages,Diabetes mellitus type 2,Ambient particulate matter pollution,Rate,2016,2.3017940644535293,3.0375524745257985,1.6012520559811767
Deaths,Global,Both,All Ages,Sudden infant death syndrome,Ambient particulate matter pollution,Rate,2014,0.003232234123948908,0.006971206920221286,0.001555542325052871
Deaths,Global,Both,All Ages,Diarrheal diseases,Ambient particulate matter pollution,Rate,2018,0.04305701153587905,0.06269999212768551,0.028065953107482788
Deaths,Global,Both,All Ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2015,16.475543050041626,19.168313929286555,13.477502191340477
Deaths,Global,Both,All Ages,Encephalitis,Ambient particulate matter pollution,Rate,2018,0.0017413069102443352,0.0024384638107454483,0.0012281095749296037
